Amount Requested,Application Date,Loan Title,Risk_Score,Debt-To-Income Ratio,Zip Code,State,Employment Length,Policy Code
1000.0,2016-01-02,medical,,29.89%,672xx,KS,< 1 year,0.0
10000.0,2018-08-26,Credit card refinancing,,9.29%,331xx,FL,< 1 year,0.0
40000.0,2016-04-27,car,699.0,23.54%,070xx,NJ,< 1 year,0.0
15000.0,2018-01-17,Credit card refinancing,689.0,29.67%,446xx,OH,< 1 year,0.0
1500.0,2010-08-31,moving,656.0,2.07%,322xx,FL,< 1 year,0.0
40000.0,2016-11-14,Home improvement,785.0,35.46%,933xx,CA,< 1 year,0.0
4000.0,2014-08-05,debt_consolidation,501.0,0%,480xx,MI,< 1 year,0.0
20000.0,2016-12-17,Credit card refinancing,633.0,18.9%,333xx,FL,< 1 year,0.0
16000.0,2017-04-27,Debt consolidation,603.0,25.73%,759xx,TX,< 1 year,0.0
1000.0,2014-01-03,debt_consolidation,579.0,0.76%,103xx,NY,< 1 year,0.0
10000.0,2017-09-14,debt_consolidation,,32.44%,282xx,NC,5 years,0.0
5000.0,2016-08-06,car,,1.84%,658xx,MO,5 years,0.0
1000.0,2018-05-14,Other,534.0,0%,941xx,CA,< 1 year,0.0
10000.0,2018-01-17,Home buying,634.0,21.04%,489xx,MI,< 1 year,0.0
5000.0,2016-07-21,debt_consolidation,,30.57%,322xx,FL,< 1 year,0.0
20000.0,2018-01-10,Home improvement,667.0,30.05%,656xx,MO,< 1 year,0.0
20000.0,2016-12-23,debt_consolidation,,0%,590xx,MT,5 years,0.0
15000.0,2018-12-02,Debt consolidation,,40.53%,472xx,IN,< 1 year,0.0
15000.0,2014-09-28,Business Loan,,-1%,028xx,RI,< 1 year,0.0
1500.0,2011-03-02,other,638.0,2.22%,794xx,TX,9 years,0.0
7000.0,2018-10-10,Debt consolidation,,1.28%,021xx,MA,< 1 year,0.0
35000.0,2013-02-24,debt_consolidation,650.0,11.15%,117xx,NY,< 1 year,0.0
6000.0,2017-04-20,debt_consolidation,,4.23%,303xx,GA,< 1 year,0.0
6000.0,2017-10-08,Debt consolidation,681.0,22.62%,707xx,LA,< 1 year,0.0
1000.0,2018-09-13,Other,,6.31%,908xx,CA,< 1 year,0.0
5000.0,2018-01-03,Debt consolidation,574.0,17.58%,407xx,KY,< 1 year,0.0
5000.0,2017-03-20,Home improvement,512.0,0.04%,995xx,AK,< 1 year,0.0
18000.0,2014-09-03,credit_card,588.0,16.8%,014xx,MA,5 years,0.0
1000.0,2018-01-28,Other,,33.44%,292xx,SC,< 1 year,0.0
35000.0,2018-08-11,Debt consolidation,,38.12%,958xx,CA,< 1 year,0.0
15000.0,2018-03-06,Other,,23.36%,705xx,LA,< 1 year,0.0
1000.0,2014-01-03,other,654.0,3%,913xx,CA,< 1 year,0.0
15000.0,2015-06-27,small_business,,29.6%,014xx,MA,< 1 year,0.0
5000.0,2018-05-01,Other,,1.72%,946xx,CA,< 1 year,0.0
2000.0,2018-04-22,Other,,13.73%,493xx,MI,< 1 year,0.0
5000.0,2016-10-06,car,,0%,070xx,NJ,< 1 year,0.0
15000.0,2017-01-30,debt_consolidation,653.0,27.57%,220xx,VA,< 1 year,0.0
40000.0,2016-10-25,credit_card,,43.96%,018xx,MA,< 1 year,0.0
10000.0,2017-03-13,debt_consolidation,,19.97%,953xx,CA,5 years,0.0
4000.0,2017-04-30,debt_consolidation,,13.2%,086xx,NJ,< 1 year,0.0
3000.0,2018-04-05,Other,,4.89%,190xx,PA,< 1 year,0.0
1000.0,2010-09-04,vacation,599.0,30.88%,871xx,NM,6 years,0.0
25000.0,2018-09-06,Debt consolidation,,5.93%,380xx,TN,< 1 year,0.0
22000.0,2014-11-10,debt_consolidation,604.0,19.83%,331xx,FL,< 1 year,0.0
20500.0,2018-07-10,Debt consolidation,,8.79%,372xx,TN,< 1 year,0.0
6000.0,2018-02-02,Debt consolidation,,100%,936xx,CA,< 1 year,0.0
5000.0,2017-01-16,Debt consolidation,579.0,31.32%,465xx,IN,< 1 year,0.0
15000.0,2017-11-01,Credit card refinancing,706.0,41.22%,765xx,TX,< 1 year,0.0
24000.0,2017-03-16,Debt consolidation,695.0,30.39%,078xx,NJ,< 1 year,0.0
3000.0,2014-09-17,Debt consolidation,651.0,31.12%,156xx,PA,3 years,0.0
25000.0,2018-07-05,Car financing,,6%,781xx,TX,< 1 year,0.0
30000.0,2018-11-02,Home improvement,,13.98%,773xx,TX,< 1 year,0.0
3000.0,2012-07-19,debt_consolidation,627.0,73.7%,480xx,MI,< 1 year,0.0
35000.0,2018-03-29,Other,,20.31%,359xx,AL,< 1 year,0.0
14000.0,2016-09-04,credit_card,,1.11%,756xx,TX,< 1 year,0.0
10000.0,2016-03-17,credit_card,,23.66%,799xx,TX,< 1 year,0.0
1000.0,2016-12-30,Other,530.0,195.62%,281xx,NC,< 1 year,0.0
5000.0,2018-12-05,Debt consolidation,,12.8%,486xx,MI,,0.0
20000.0,2017-07-11,home_improvement,,29.28%,751xx,TX,< 1 year,0.0
20000.0,2015-05-11,debt_consolidation,,-1%,486xx,MI,< 1 year,0.0
1200.0,2016-10-25,moving,,-1%,796xx,TX,5 years,0.0
5000.0,2017-09-24,Home improvement,637.0,22.67%,175xx,PA,< 1 year,0.0
9000.0,2018-12-03,Credit card refinancing,,28.28%,716xx,AR,< 1 year,0.0
10000.0,2017-08-21,Credit card refinancing,,-1%,100xx,NY,< 1 year,0.0
5000.0,2018-03-14,Car financing,,20.43%,372xx,TN,< 1 year,0.0
7000.0,2016-12-19,Debt consolidation,,10.88%,121xx,NY,10+ years,0.0
4000.0,2016-03-26,debt_consolidation,,27.94%,900xx,CA,< 1 year,0.0
35000.0,2018-10-11,Other,,12.19%,534xx,WI,< 1 year,0.0
2800.0,2014-12-24,vacation,563.0,71.65%,060xx,CT,< 1 year,0.0
12000.0,2018-08-26,Credit card refinancing,,46.72%,088xx,NJ,< 1 year,0.0
10000.0,2015-12-09,Debt consolidation,,17.39%,370xx,TN,10+ years,0.0
20000.0,2017-10-28,Debt consolidation,680.0,46.15%,928xx,CA,< 1 year,0.0
35000.0,2014-10-22,Credit card refinancing,673.0,10.86%,904xx,CA,< 1 year,0.0
20000.0,2018-11-12,Debt consolidation,,10.43%,365xx,AL,< 1 year,0.0
10000.0,2017-01-03,debt_consolidation,649.0,31.51%,331xx,FL,< 1 year,0.0
1500.0,2015-05-22,other,,8.77%,329xx,FL,< 1 year,0.0
8000.0,2018-11-13,Car financing,,100%,770xx,TX,< 1 year,0.0
7500.0,2015-09-22,debt_consolidation,,-1%,472xx,IN,< 1 year,0.0
2000.0,2017-10-31,Major purchase,611.0,36.4%,787xx,TX,< 1 year,0.0
7500.0,2016-03-27,debt_consolidation,,19.34%,565xx,MN,< 1 year,0.0
35000.0,2017-01-09,debt_consolidation,,36.2%,911xx,CA,5 years,0.0
5000.0,2018-11-27,Credit card refinancing,,32.27%,275xx,NC,< 1 year,0.0
35000.0,2018-02-05,Debt consolidation,,38.04%,238xx,VA,< 1 year,0.0
1200.0,2018-07-09,Other,,9999%,390xx,MS,< 1 year,0.0
6000.0,2015-08-19,car,,4.5%,189xx,PA,< 1 year,0.0
10000.0,2017-02-10,other,,8.24%,378xx,TN,< 1 year,0.0
10000.0,2013-08-08,other,674.0,11.37%,770xx,TX,< 1 year,0.0
1000.0,2017-10-25,Debt consolidation,,100%,112xx,NY,< 1 year,0.0
30000.0,2013-07-21,debt_consolidation,660.0,34.13%,121xx,NY,< 1 year,0.0
8000.0,2018-01-11,Other,656.0,11.93%,949xx,CA,< 1 year,0.0
1000.0,2018-05-14,Other,,19.56%,206xx,MD,< 1 year,0.0
5000.0,2018-01-25,Debt consolidation,,22.13%,446xx,OH,< 1 year,0.0
2300.0,2017-02-05,debt_consolidation,,-1%,432xx,OH,< 1 year,0.0
2500.0,2017-02-14,debt_consolidation,,41.56%,335xx,FL,< 1 year,0.0
2200.0,2018-11-27,Other,,36.55%,481xx,MI,< 1 year,0.0
10000.0,2017-07-26,Car financing,579.0,4.66%,609xx,IL,< 1 year,0.0
30000.0,2016-10-24,major_purchase,,61.19%,785xx,TX,< 1 year,0.0
20000.0,2016-01-26,debt_consolidation,,53.11%,778xx,TX,< 1 year,0.0
6000.0,2018-03-29,Debt consolidation,,21.6%,301xx,GA,< 1 year,0.0
5000.0,2017-12-02,Home improvement,743.0,17.04%,190xx,PA,< 1 year,0.0
15000.0,2017-01-13,Medical expenses,877.0,8.38%,750xx,TX,,0.0
10000.0,2018-01-15,Debt consolidation,698.0,17.32%,201xx,VA,< 1 year,0.0
1000.0,2016-03-01,debt_consolidation,,1.57%,430xx,OH,< 1 year,0.0
25000.0,2017-06-13,debt_consolidation,,41.65%,723xx,AR,< 1 year,0.0
6000.0,2018-12-19,Debt consolidation,,24.28%,752xx,TX,< 1 year,0.0
5000.0,2017-08-17,Vacation,648.0,28.91%,067xx,CT,< 1 year,0.0
7000.0,2016-04-21,credit_card,,30.44%,481xx,MI,5 years,0.0
1000.0,2016-04-05,debt_consolidation,,13.39%,328xx,FL,< 1 year,0.0
15000.0,2016-01-27,debt_consolidation,522.0,6.53%,100xx,NY,< 1 year,0.0
1000.0,2013-08-01,major_purchase,571.0,10.71%,731xx,OK,< 1 year,0.0
18000.0,2016-04-26,debt_consolidation,,12.7%,301xx,GA,< 1 year,0.0
35000.0,2012-09-25,home_improvement,645.0,2.47%,917xx,CA,< 1 year,0.0
40000.0,2017-09-15,debt_consolidation,,43.67%,983xx,WA,< 1 year,0.0
10000.0,2018-03-29,Debt consolidation,,6.09%,944xx,CA,< 1 year,0.0
4000.0,2018-06-16,Moving and relocation,,11.01%,201xx,VA,< 1 year,0.0
5000.0,2016-07-30,other,,70.55%,980xx,WA,< 1 year,0.0
10000.0,2016-11-11,Major purchase,737.0,36.42%,023xx,MA,< 1 year,0.0
10000.0,2018-09-29,Credit card refinancing,,16.99%,117xx,NY,< 1 year,0.0
5000.0,2018-06-18,Other,,1.3%,934xx,CA,5 years,0.0
10000.0,2017-01-10,Credit card refinancing,695.0,23.43%,104xx,NY,4 years,0.0
2000.0,2017-03-21,other,,0%,335xx,FL,5 years,0.0
13050.0,2017-06-25,Car financing,530.0,100%,104xx,NY,7 years,2.0
35000.0,2017-01-11,home_improvement,,29.04%,156xx,PA,< 1 year,0.0
20000.0,2017-02-14,debt_consolidation,,-1%,945xx,CA,5 years,0.0
10000.0,2017-04-22,home_improvement,,-1%,087xx,NJ,< 1 year,0.0
3000.0,2017-01-18,Home improvement,692.0,29.95%,212xx,MD,< 1 year,0.0
14500.0,2018-09-04,Debt consolidation,,46.92%,800xx,CO,< 1 year,0.0
20000.0,2017-07-06,Debt consolidation,596.0,21.48%,765xx,TX,< 1 year,0.0
4000.0,2016-09-29,debt_consolidation,,31.47%,761xx,TX,< 1 year,0.0
30000.0,2017-12-29,Business Loan,,-1%,926xx,CA,< 1 year,0.0
20000.0,2016-01-20,credit_card,644.0,10.95%,918xx,CA,< 1 year,0.0
6000.0,2018-03-19,Other,,24.39%,191xx,PA,< 1 year,0.0
13500.0,2015-10-10,credit_card,,46.64%,605xx,IL,< 1 year,0.0
6000.0,2018-09-14,Car financing,,0%,104xx,NY,< 1 year,0.0
15000.0,2018-04-21,Credit card refinancing,,19.34%,633xx,MO,< 1 year,0.0
1300.0,2018-08-02,Other,,100%,232xx,CA,< 1 year,0.0
5000.0,2017-05-03,Debt consolidation,626.0,47.48%,782xx,TX,< 1 year,0.0
35000.0,2014-08-31,small_business,690.0,0.45%,908xx,CA,< 1 year,0.0
14000.0,2018-09-20,Debt consolidation,,15.74%,314xx,GA,< 1 year,0.0
2500.0,2018-10-30,Debt consolidation,,25.12%,891xx,NV,< 1 year,0.0
9000.0,2017-03-24,car,,0%,351xx,AL,5 years,0.0
4500.0,2018-05-22,Home buying,,8.01%,155xx,PA,< 1 year,0.0
2000.0,2014-08-17,other,620.0,7.84%,120xx,NY,< 1 year,0.0
1500.0,2018-03-30,Home buying,,23%,891xx,NV,< 1 year,0.0
4500.0,2018-07-31,Moving and relocation,,30.48%,924xx,CA,< 1 year,0.0
35000.0,2018-05-13,Debt consolidation,,44.94%,152xx,PA,< 1 year,0.0
1000.0,2018-12-09,Other,556.0,4.03%,760xx,TX,< 1 year,0.0
1000.0,2017-08-30,Other,529.0,30.38%,441xx,OH,< 1 year,0.0
7000.0,2017-09-10,debt_consolidation,,13.75%,782xx,TX,< 1 year,0.0
1500.0,2018-10-11,Vacation,,1.6%,925xx,CA,< 1 year,0.0
8700.0,2018-10-02,Car financing,,100%,183xx,PA,< 1 year,0.0
2000.0,2017-03-23,Medical expenses,728.0,0.02%,210xx,MD,< 1 year,0.0
40000.0,2017-01-24,debt_consolidation,,16.47%,088xx,NJ,< 1 year,0.0
25000.0,2017-09-26,Debt consolidation,688.0,15.28%,891xx,NV,< 1 year,0.0
20000.0,2018-01-10,Debt consolidation,,100%,354xx,AL,< 1 year,0.0
35000.0,2018-09-15,Other,,14.58%,454xx,OH,< 1 year,0.0
15000.0,2018-04-23,Debt consolidation,,18.74%,840xx,UT,< 1 year,0.0
7500.0,2017-10-16,Other,661.0,27.55%,163xx,PA,< 1 year,0.0
20000.0,2018-03-03,Debt consolidation,,60.07%,440xx,OH,< 1 year,0.0
5000.0,2018-10-27,Debt consolidation,,17%,767xx,TX,< 1 year,0.0
1000.0,2018-12-05,Other,620.0,0%,725xx,AR,,0.0
6400.0,2017-06-10,Debt consolidation,625.0,17%,703xx,LA,< 1 year,0.0
35000.0,2018-04-16,Debt consolidation,,19.58%,170xx,PA,< 1 year,0.0
15000.0,2017-08-10,Debt consolidation,,-1%,105xx,NY,< 1 year,0.0
15000.0,2014-12-16,credit_card,651.0,35.26%,481xx,MI,< 1 year,0.0
2000.0,2018-02-03,Business,,0%,104xx,NY,< 1 year,0.0
15000.0,2017-11-12,Debt consolidation,674.0,25.65%,235xx,VA,< 1 year,0.0
20000.0,2018-05-13,Other,,7.22%,068xx,CT,< 1 year,0.0
10000.0,2018-06-24,Debt consolidation,,1.15%,662xx,KS,< 1 year,0.0
3000.0,2018-12-01,Other,,17.67%,330xx,FL,< 1 year,0.0
1000.0,2016-11-30,debt_consolidation,,59.02%,302xx,GA,< 1 year,0.0
10000.0,2018-04-25,Major purchase,,8.46%,606xx,IL,< 1 year,0.0
15000.0,2018-10-10,Debt consolidation,,22.17%,114xx,NY,,0.0
4000.0,2017-02-13,Credit card refinancing,601.0,5.77%,337xx,FL,< 1 year,0.0
40000.0,2017-05-16,debt_consolidation,,14.98%,081xx,NJ,< 1 year,0.0
5000.0,2017-06-15,Debt consolidation,686.0,10.08%,336xx,FL,2 years,0.0
2500.0,2014-02-05,major_purchase,558.0,0.47%,187xx,PA,10+ years,0.0
1000.0,2018-06-25,Debt consolidation,,24.07%,653xx,MO,< 1 year,0.0
10000.0,2015-01-05,small_business,617.0,49.28%,654xx,MO,< 1 year,0.0
1500.0,2016-10-17,Major purchase,569.0,7.82%,620xx,IL,< 1 year,0.0
15000.0,2015-12-04,debt_consolidation,,18.5%,331xx,FL,,0.0
14000.0,2016-02-23,car,615.0,38.66%,041xx,ME,< 1 year,0.0
1000.0,2015-10-08,other,,10.18%,760xx,TX,< 1 year,0.0
40000.0,2017-01-03,Debt consolidation,580.0,34.26%,980xx,WA,< 1 year,0.0
10000.0,2018-11-12,Debt consolidation,,17.8%,761xx,TX,< 1 year,0.0
15000.0,2018-08-04,Credit card refinancing,,22.43%,295xx,SC,< 1 year,0.0
5000.0,2017-03-13,small_business,,6.66%,638xx,MO,< 1 year,0.0
1000.0,2017-12-17,Other,577.0,1.33%,457xx,OH,< 1 year,0.0
10000.0,2017-12-14,Credit card refinancing,628.0,30.46%,799xx,TX,< 1 year,0.0
7000.0,2018-09-12,Debt consolidation,,146.8%,951xx,CA,< 1 year,0.0
17000.0,2018-08-22,Credit card refinancing,,15.39%,774xx,TX,< 1 year,0.0
10000.0,2017-03-17,credit_card,,-1%,110xx,NY,5 years,0.0
25000.0,2016-01-26,Business Loan,,-1%,333xx,FL,< 1 year,0.0
5000.0,2018-09-17,Debt consolidation,,33.7%,620xx,IL,< 1 year,0.0
3000.0,2017-06-15,other,,2.74%,758xx,TX,3 years,0.0
5000.0,2018-06-13,Major purchase,,0.78%,122xx,NY,< 1 year,0.0
2000.0,2017-12-21,Moving and relocation,627.0,27.08%,133xx,NY,< 1 year,0.0
2000.0,2018-04-13,Other,,0.45%,705xx,LA,< 1 year,0.0
5000.0,2018-03-28,Credit card refinancing,,21.87%,751xx,TX,5 years,0.0
10000.0,2018-02-01,Credit card refinancing,,8.25%,105xx,NY,< 1 year,0.0
10000.0,2018-10-30,Debt consolidation,,10.83%,020xx,MA,,0.0
5000.0,2018-12-08,Vacation,,25.1%,324xx,FL,< 1 year,0.0
25000.0,2018-12-19,Medical expenses,,100%,452xx,OH,< 1 year,0.0
2000.0,2013-06-01,other,562.0,7.72%,606xx,IL,< 1 year,0.0
12000.0,2016-11-27,Debt consolidation,752.0,37.23%,723xx,AR,< 1 year,0.0
2000.0,2016-05-14,house,558.0,1.29%,124xx,NY,< 1 year,0.0
35000.0,2014-10-16,debt_consolidation,589.0,28.21%,482xx,MI,< 1 year,0.0
1000.0,2016-11-30,Car financing,542.0,0%,170xx,PA,< 1 year,0.0
6500.0,2017-01-04,debt_consolidation,,18.07%,785xx,TX,< 1 year,0.0
20000.0,2018-11-02,Debt consolidation,,46.31%,902xx,CA,< 1 year,0.0
30000.0,2018-07-09,Debt consolidation,,28.29%,961xx,CA,< 1 year,0.0
15000.0,2018-05-24,Debt consolidation,,25.13%,328xx,FL,< 1 year,0.0
10000.0,2017-07-28,debt_consolidation,,16.35%,455xx,OH,< 1 year,0.0
40000.0,2016-03-10,debt_consolidation,,4.95%,744xx,OK,< 1 year,0.0
4000.0,2015-04-28,car,,4.2%,112xx,NY,< 1 year,0.0
16525.0,2018-06-19,Car financing,,100%,328xx,FL,1 year,0.0
15000.0,2018-08-24,Home buying,,100%,930xx,CA,< 1 year,0.0
3000.0,2018-07-17,Home buying,,2.41%,769xx,TX,< 1 year,0.0
10000.0,2018-08-19,Debt consolidation,,14.57%,989xx,WA,< 1 year,0.0
10000.0,2017-01-25,debt_consolidation,,25.42%,011xx,MA,< 1 year,0.0
2000.0,2017-08-30,Other,573.0,9.47%,539xx,WI,< 1 year,0.0
20000.0,2018-06-09,Credit card refinancing,,12.15%,612xx,IL,< 1 year,0.0
3000.0,2018-10-14,Home buying,,2.93%,284xx,NC,< 1 year,0.0
5000.0,2016-03-09,home_improvement,582.0,1.4%,550xx,MN,< 1 year,0.0
27000.0,2017-03-20,Debt consolidation,546.0,14.69%,391xx,MS,< 1 year,0.0
5000.0,2018-12-06,Car financing,510.0,100%,231xx,VA,,0.0
3000.0,2017-03-21,other,,13.55%,704xx,LA,< 1 year,0.0
2000.0,2017-12-11,Debt consolidation,501.0,13.69%,080xx,NJ,< 1 year,0.0
5000.0,2018-01-22,Debt consolidation,,16%,760xx,TX,< 1 year,0.0
5000.0,2017-04-17,other,,13.53%,238xx,VA,5 years,0.0
5000.0,2016-08-08,other,,20.27%,936xx,CA,< 1 year,0.0
15000.0,2015-11-22,debt_consolidation,,33.6%,891xx,NV,,0.0
1000.0,2018-09-18,Medical expenses,,183.04%,797xx,TX,< 1 year,0.0
2500.0,2017-09-13,debt_consolidation,,16.52%,135xx,NY,< 1 year,0.0
5000.0,2014-06-11,debt_consolidation,644.0,19.53%,950xx,CA,< 1 year,0.0
5000.0,2017-12-25,Other,483.0,2.64%,309xx,GA,< 1 year,0.0
20000.0,2016-01-15,debt_consolidation,,48.56%,615xx,IL,< 1 year,0.0
15000.0,2018-07-26,Debt consolidation,,100%,967xx,HI,< 1 year,0.0
25000.0,2016-09-05,debt_consolidation,,-1%,290xx,SC,< 1 year,0.0
20000.0,2017-03-04,debt_consolidation,,31.58%,272xx,NC,< 1 year,0.0
12000.0,2011-03-28,debt_consolidation,666.0,32.79%,346xx,FL,< 1 year,0.0
20000.0,2018-10-02,Home improvement,,26.81%,319xx,GA,< 1 year,0.0
15000.0,2015-12-30,debt_consolidation,,-1%,902xx,CA,< 1 year,0.0
6000.0,2016-06-21,debt_consolidation,,15.1%,076xx,NJ,< 1 year,0.0
7000.0,2017-07-18,Debt consolidation,616.0,26.5%,544xx,WI,< 1 year,0.0
35000.0,2017-08-04,major_purchase,,16.17%,347xx,FL,< 1 year,0.0
2000.0,2015-02-18,debt_consolidation,653.0,37.9%,532xx,WI,< 1 year,0.0
5000.0,2018-10-08,Other,,25.2%,701xx,LA,< 1 year,0.0
3000.0,2017-04-20,Home improvement,,100%,913xx,CA,< 1 year,0.0
7500.0,2018-01-07,Debt consolidation,659.0,18.27%,891xx,NV,< 1 year,0.0
1000.0,2016-11-28,Car financing,503.0,24.53%,787xx,TX,< 1 year,0.0
1500.0,2017-12-26,Home improvement,621.0,2.09%,750xx,TX,< 1 year,0.0
3500.0,2014-07-31,other,648.0,3.55%,891xx,NV,5 years,0.0
7000.0,2017-01-14,other,,4.42%,662xx,KS,< 1 year,0.0
2000.0,2016-03-24,other,,4.34%,900xx,CA,< 1 year,0.0
15000.0,2017-10-17,Debt consolidation,685.0,29.36%,941xx,CA,< 1 year,0.0
15000.0,2015-12-10,credit_card,,9.42%,701xx,LA,5 years,0.0
10000.0,2017-05-23,moving,,8.44%,890xx,NV,5 years,0.0
30000.0,2018-05-27,Debt consolidation,,26.96%,027xx,MA,< 1 year,0.0
3000.0,2016-02-24,debt_consolidation,,13.32%,299xx,SC,< 1 year,0.0
20000.0,2014-05-15,car,729.0,99999%,795xx,TX,5 years,0.0
6000.0,2014-08-05,debt_consolidation,694.0,47.16%,927xx,CA,< 1 year,0.0
5000.0,2017-09-01,Debt consolidation,554.0,13.19%,820xx,WY,< 1 year,0.0
5000.0,2013-12-22,debt_consolidation,679.0,64.67%,198xx,DE,,0.0
5000.0,2017-03-24,Debt consolidation,675.0,41.76%,104xx,NY,< 1 year,0.0
10000.0,2018-02-06,Other,,0.51%,328xx,FL,< 1 year,0.0
8000.0,2015-05-04,debt_consolidation,,71.19%,891xx,NV,< 1 year,0.0
20000.0,2016-08-24,home_improvement,,49.78%,338xx,FL,< 1 year,0.0
25000.0,2016-06-19,debt_consolidation,,21.81%,800xx,CO,< 1 year,0.0
5000.0,2017-07-06,small_business,,0%,283xx,NC,5 years,0.0
10000.0,2018-03-14,Credit card refinancing,,33.52%,913xx,CA,< 1 year,0.0
10425.0,2017-11-23,Car financing,648.0,100%,959xx,CA,< 1 year,0.0
10000.0,2015-12-30,debt_consolidation,599.0,25.62%,180xx,PA,< 1 year,0.0
8000.0,2016-07-10,car,,0%,850xx,AZ,< 1 year,0.0
15000.0,2018-12-09,Other,,11.64%,482xx,MI,< 1 year,0.0
25000.0,2017-05-09,Debt consolidation,660.0,14.12%,941xx,CA,< 1 year,0.0
10000.0,2017-05-27,debt_consolidation,,4.76%,770xx,TX,< 1 year,0.0
7000.0,2017-04-05,other,,-1%,333xx,FL,< 1 year,0.0
1000.0,2015-01-04,moving,638.0,0%,295xx,SC,< 1 year,0.0
35000.0,2013-03-07,General Debt Consolidation (short-term),689.0,11.06%,193xx,PA,10+ years,0.0
25000.0,2017-09-19,Business Loan,,-1%,773xx,TX,< 1 year,0.0
35000.0,2017-06-26,debt_consolidation,,18.26%,028xx,RI,5 years,0.0
20000.0,2016-04-30,debt_consolidation,,34.88%,076xx,NJ,5 years,0.0
35000.0,2014-03-28,home_improvement,716.0,15.64%,282xx,NC,< 1 year,0.0
5000.0,2012-10-21,other,485.0,1.37%,913xx,CA,< 1 year,0.0
2500.0,2017-09-14,moving,,1.79%,300xx,GA,< 1 year,0.0
5000.0,2018-04-01,Other,,26.01%,366xx,AL,< 1 year,0.0
10000.0,2018-07-18,Home improvement,,0%,704xx,LA,< 1 year,0.0
1000.0,2018-12-24,Other,,0%,587xx,ND,5 years,0.0
2000.0,2017-08-18,debt_consolidation,,90.42%,361xx,AL,< 1 year,0.0
11300.0,2016-09-23,debt_consolidation,,47.58%,648xx,MO,< 1 year,0.0
3000.0,2018-01-02,Debt consolidation,671.0,90.33%,857xx,AZ,< 1 year,0.0
4000.0,2015-11-07,credit_card,,21.42%,900xx,CA,< 1 year,0.0
25000.0,2017-04-29,credit_card,,29.6%,484xx,MI,,0.0
23450.0,2016-10-21,car,,0.59%,327xx,FL,5 years,0.0
2000.0,2016-04-16,moving,,3.49%,841xx,UT,< 1 year,0.0
7000.0,2016-03-18,Credit card refinancing,,28.68%,119xx,NY,10+ years,2.0
5000.0,2016-01-27,other,,0.62%,917xx,CA,5 years,0.0
1500.0,2015-09-04,debt_consolidation,,4.86%,916xx,CA,< 1 year,0.0
10000.0,2016-05-20,other,,26.4%,021xx,MA,< 1 year,0.0
15000.0,2017-08-07,debt_consolidation,,-1%,950xx,CA,5 years,0.0
12000.0,2018-07-21,Debt consolidation,,38.33%,302xx,GA,< 1 year,0.0
2000.0,2017-10-16,Debt consolidation,665.0,7.89%,580xx,ND,< 1 year,0.0
25000.0,2016-09-15,debt_consolidation,,168.94%,301xx,GA,< 1 year,0.0
30000.0,2017-07-25,debt_consolidation,,26.06%,900xx,CA,5 years,0.0
30000.0,2015-04-12,Debt consolidation,681.0,21.73%,275xx,NC,2 years,0.0
8000.0,2018-11-15,Debt consolidation,,12.91%,953xx,CA,< 1 year,0.0
1200.0,2015-03-18,debt_consolidation,,4.02%,294xx,SC,< 1 year,0.0
10000.0,2018-02-28,Debt consolidation,,54.63%,087xx,NJ,,0.0
4700.0,2017-08-23,debt_consolidation,,347.73%,296xx,SC,< 1 year,0.0
10000.0,2018-11-03,Debt consolidation,,32.82%,483xx,MI,< 1 year,0.0
1000.0,2015-11-12,debt_consolidation,,31.07%,782xx,TX,< 1 year,0.0
5000.0,2018-10-16,Credit card refinancing,,44.33%,238xx,VA,< 1 year,0.0
10000.0,2018-01-08,Credit card refinancing,608.0,16.44%,637xx,MO,< 1 year,0.0
1500.0,2010-07-08,other,601.0,28.17%,761xx,TX,< 1 year,0.0
15000.0,2017-03-20,Debt consolidation,586.0,28.56%,770xx,TX,< 1 year,0.0
35000.0,2016-10-21,Debt consolidation,663.0,20.6%,470xx,IN,< 1 year,0.0
3000.0,2016-04-19,other,,6%,113xx,NY,5 years,0.0
15000.0,2014-12-09,Credit card refinancing,654.0,30.84%,461xx,IN,10+ years,0.0
30000.0,2018-09-06,Other,,2.75%,114xx,NY,< 1 year,0.0
35000.0,2015-12-26,debt_consolidation,,12.28%,088xx,NJ,< 1 year,0.0
4200.0,2015-02-03,credit_card,720.0,24.13%,891xx,NV,< 1 year,0.0
2000.0,2018-11-27,Debt consolidation,,18.95%,286xx,NC,< 1 year,0.0
25000.0,2016-07-23,home_improvement,,31.57%,010xx,MA,< 1 year,0.0
35000.0,2014-12-29,credit_card,603.0,51.1%,721xx,AR,< 1 year,0.0
4000.0,2017-10-19,Vacation,675.0,60.86%,363xx,AL,< 1 year,0.0
1000.0,2018-10-26,Moving and relocation,,42.03%,066xx,CT,< 1 year,0.0
50000.0,2018-11-27,Business Loan,,-1%,843xx,UT,< 1 year,0.0
20000.0,2018-05-01,Credit card refinancing,,59%,165xx,PA,< 1 year,0.0
1000.0,2018-02-10,Other,,53.51%,660xx,KS,< 1 year,0.0
14000.0,2017-11-17,Business Loan,,-1%,152xx,PA,< 1 year,0.0
5000.0,2018-12-11,Debt consolidation,,34.21%,873xx,NM,< 1 year,0.0
10000.0,2018-04-12,Credit card refinancing,,38.57%,275xx,NC,< 1 year,0.0
1000.0,2018-09-10,Debt consolidation,,19.31%,371xx,TN,< 1 year,0.0
1000.0,2013-11-02,other,537.0,22.91%,327xx,FL,< 1 year,0.0
